username, name, party, id, tweets
SanfordBishop,"Sanford Bishop, Jr.",D,249410485,"['.@USDA_APHIS confirmed highly pathogenic avian influenza (HPAI) in Toombs County, GA. Though not a threat to human health, we must be vigilant to protect more flocks &amp; reduce the spread. Visit USDA-APHIS for resources to @Defend_theFlock.', 'On #MemorialDay, we honor those who lost their lives while fighting for this country.\n\nThank you to all of our service members, veterans, military families, and fallen heroes for your sacrifice. https://t.co/NKTnriSVSS', ""While we get formula back on store shelves, @AppropsDems are getting answers as to how unclean conditions occurred at Abbott, why @US_FDA didn't respond quicker, &amp; how we can prevent this formula crisis from happening again. https://t.co/3WEWnZUGqI"", ""My full statement on yesterday's tragedy in Uvalde, Texas is below: https://t.co/UWBcaa4dNA https://t.co/qwFdJORbAt"", 'I was devastated to learn about today’s school shooting in Uvalde, Texas. My heartfelt condolences go out to the families, students, faculty, and community impacted by this senseless and heinous violence that has claimed innocent lives.', ""This Armed Forces Day, we recognize those who serve our country in uniform.\n\nWords are not enough to express our country's gratitude to service members and their families. https://t.co/dUUzfVE7NF"", 'The @US_FDA is tasked with protecting our food supply and keeping Americans healthy. Watch at 10 AM as I lead the @AppropsDems hearing to discuss what FDA can do to ensure  infant formula is safe and back on shelves across our country. ➡ https://t.co/HQRUpRN6l0', 'With H.R. 7790, Congress is acting quickly to ensure that families have access to safe &amp; affordable nutrition for their babies. It also helps prevent the sale of fake formula &amp; provides Congress w/ data to address issues in the infant formula market. \nhttps://t.co/PsQM2QMUab', 'I look forward to supporting this bill, which ensures that the existing baby formula supply is safe &amp; back on shelves. I’m also eager to lead this week’s @AppropsDems hearing on identifying how this food safety failure occurred &amp; finding ways to prevent it from happening again. https://t.co/fcraXKfnmg', 'Watch the @AppropsDems hearing with @USNavy and @USMC now as we discuss the projects and funding needed to provide our sailors, marines, and their families the quality of life they deserve: https://t.co/HzBVfuTzuD']",[]
repblumenauer,Earl Blumenauer,D,15954997,"[""Thank you @ORDems voters for choosing me as your 3rd CD Democratic nominee for another term. I’m working hard between now and the general election to make our progressive voices heard and hold the House &amp; Senate. It'll take all of us. Let's do this together!"", 'There’s just a few hours to get your ballot in. Sign the back &amp; take it to any county elections office in OR or Official Ballot Drop Site location by 8 p.m. EVERY VOTE COUNTS! #vote #orpol', 'RT @RAntoshak: RT @RAntoshak: Great Op-Ed in The Hill by @repblumenauer! The American textile industry and @NCTO thank the congressman for…', 'RT @elwasson: RESTAURANT AID: @SenatorWicker believes he can corral 10 GOP votes to pass @RepDeanPhillips @repblumenauer relief bill when i…', ""Today the Senate has the chance to codify Roe into law by passing the Women's Health Protection Act.\nThe American people will see where every Senator stands on personal freedom &amp; the right to privacy. If they can't get it done, we know what needs to happen: abolish the filibuster"", 'Brain donations provide a rare opportunity to physically study the human brain &amp; unlike other forms of organ donation, are only used for research purposes.\nI’m working w/ @RepBrianFitz to designate today as Brain Donation Awareness Day. Visit https://t.co/Bv1kXyD7fI\xa0to learn more', 'Today I met w/ @secbecerra &amp; Planned Parenthood local leaders preparing for the fallout due to denial of services for desperate people. @PPCW is determined to be there. #RoeVWade https://t.co/ukySZVVWnB', 'RT @HHSGov: Happening Now: Youth Mental Health 988 Roundtable with Secretary Becerra in Portland, Oregon\n https://t.co/0KGrtmVOgo', 'I’m welcoming @secbecerra to Portland to talk about the mental health crisis in America for youth &amp; adults. Livestream our roundtable @HHSgov @Lines_for_Life. Let’s take action on mental health. I’ll keep working to make the federal government a stronger partner in this fight. https://t.co/2MnscbOBQu', 'In case people didn’t know that elections have consequences. We will fight this state by state and at the national level. Shameful (draft) decision by those who say they support freedom and liberty #Roe https://t.co/fKmrdBLDkU']",[]
RepLBR,Rep. Lisa Blunt Rochester,D,817050219007328258,"['Today, on the 78th Anniversary of D-Day, we remember the courageous soldiers who stormed the beaches of Normandy to fight for freedom and for democracy —  no matter the cost. https://t.co/bTffdgyeXp', 'RT @POTUS: After Columbine,\nafter Sandy Hook,\nafter Charleston,\nafter Orlando,\nafter Las Vegas,\nafter Parkland,\nnothing has been done.\n \nTh…', ""Delaware has the nation’s 5th highest rate of pregnant women with substance use disorder. \n\nThanks to a federal grant, Gaudenzia's in-patient substance use treatment facility — that will open this summer — will help get pregnant women the treatment and care they need. https://t.co/oQclmpvke3"", ""It's National Gun Violence Awareness Day.\n\nWe can pass common-sense gun legislation. \n\nWe can keep guns out of the hands of people who shouldn't have them. \n\nWe can end gun violence in America. \n\nWe don't have another moment to wait. #EndGunViolence https://t.co/YUn1OUrblG"", 'There are solutions to the gun violence epidemic in America - @POTUS laid them out for us tonight. \n\nNo more ifs, ands, or buts. No more inaction. Lives are at stake.\n\nThe Senate needs to act NOW. https://t.co/gjhESAkoHZ', ""Constantly inspired by the advocacy, drive, and commitment from our young people to fight for what's right. \n\nI stand with them - students in every school in America deserve to feel safe in their classrooms. #EndGunViolence https://t.co/AbPbuqlbt7"", 'RT @POTUS: I’ve got an update on our efforts to bring more infant formula to the United States: We secured another 6.5 million bottles of s…', ""Increasing diversity in clinical trials will help us increase diversity in Alzheimer’s research, treatment, and prevention.\n\nLet's find a cure once and for all – together. (4/4)"", ""We know that Alzheimer’s and other dementias disproportionately affect underrepresented populations.\n\nThat's why I introduced the ENACT Act last year that would increase diversity in clinical trial research on Alzheimer’s and dementia. (3/4)\n\nhttps://t.co/RPoHPsPjKk"", 'Currently, 11 million Americans provide unpaid care for people with Alzheimer’s or other dementias. \n\nAnd as the number of Americans living with Alzheimer’s continues to rise, the fight to find a cure is paramount. (2/4)']",[]
RepBonamici,Suzanne Bonamici,D,558769636,"['RT @DailyAstorian: Coast Guard invests in child care on the North Coast https://t.co/fxcgpRJMII (@ErickBengel)', 'RT @abeproctorPCC: Cutting-edge training and education are crucial for students working toward careers in advanced manufacturing, but so ar…', 'RT @HouseScience: June is Ocean Month! #DYK the ocean\n🌬️ produces over 70% of the planet’s oxygen we breathe\n💲 creates $373 BILLION in good…', 'During Immigrant Heritage Month, we honor all those who came to this country for a better life. We benefit greatly from their contributions and their legacy.', 'Immigrants are our friends, neighbors, and family—including my grandparents, who came from Italy. This is especially true in Oregon’s 1st District, which is home to communities from across the globe. #ImmigrantHeritageMonth https://t.co/3OvGUjQevV', 'RT @USDA: USDA is offering nationwide waivers to increase access to infant formula for families in need as states receive and distribute im…', 'RT @njcrofts: ⚡️ Job alert ⚡️\n\n@RepBonamici is hiring a new @WashcoOregon Field Representative! This is a great chance to join the Congress…', 'RT @usedgov: Title IX, part of the Federal Education Amendments of 1972, prohibits discrimination based on sex in any federally funded educ…', 'These students completed their degrees during challenging times, and I hope you will join me in celebrating their many achievements.', 'I am grateful to be able to join the @Portland_State graduates of the Professional Schools for their commencement ceremony on June 12, when I will presented with an honorary degree. https://t.co/StUyN6gCBd']",[]
RepBourdeaux,Rep. Carolyn Bourdeaux,D,1343620645452595200,"['On #DDay, I honor the thousands of servicemembers who stormed the beaches of Normandy 78 years ago in the name of freedom.\n\nWe recognize their bravery and sacrifice against tyranny.', ""Without regulations, consumers are left unprotected from crypto crashes and the whims of crypto monopolies.\n\nCongress must help ensure investors aren't left in the dark and vulnerable to unreasonable financial risk.\nhttps://t.co/QU3j6kaNYS"", 'Gwinnett families, check out this amazing summer-long service!\n\nThis is another way our #AmericanRescuePlan is still hard at work for our communities.\nhttps://t.co/H3wXjxCGBj', 'Congratulations to all the local students who have received appointments to a United States military service academy! \n\nIt is a privilege to help such impressive young leaders reach this esteemed achievement. https://t.co/pwYTmdmh3h', '🎨Our third place winner is Ahhyeon from Suwanee’s @lamberthighsch!\n\nHere is their beautiful watercolor painting! https://t.co/UdeXP9oD30', '🎨Hannah from @DemarkHS took second place for this watercolor piece they titled “Still 19” https://t.co/MWMUZ9Dtc3', '🎨Our first place winner is Kieun from @lamberthighscho! Kieun will receive a scholarship to a summer program at @SCADdotedu for their painting “The Eyes of New Beginnings.”\n\nI look forward to welcoming Kieun to Washington to see their art hanging in the Capitol! https://t.co/K4wpDMg3Hl', 'It is an honor to present these incredible local artists with Congressional Art Competition awards. Thank you to all the talented students who submitted artwork! \n\nTake a look at some of the amazing pieces and the top art that will hang in the U.S. Capitol! https://t.co/m68E2Z0m2M', 'This month we celebrate #ImmigrantHeritageMonth!\n\nOur vibrant immigrant community is essential to the identity and success of our district and nation. We must keep working to expand education, employment, and economic opportunities that help our immigrant families thrive.', 'Happy birthday @FLOTUS!\n\nFrom one Professor to another, thank you for championing public education in the classroom and in the White House! https://t.co/Xc7R6WmCYG']",[]
RepBowman,Congressman Jamaal Bowman,D,1344389506963808264,"['Don’t forget to spend some time taking care of yourself today! Your mental health is extremely important, and it’s ok to prioritize it. \n\nI’ll be listening to some Wu-Tang Clan to help me take a break.', 'American is in the midst of a gun violence epidemic. We’re experiencing so many senseless deaths. We need common sense gun control to begin to solve this intense public health crisis.', 'Today is the 78th anniversary of D-Day. These veterans are some of the bravest Americans in history, and completed an incredibly dangerous operation that begun the end of the Nazi Regime.', 'It’s a beautiful Monday! I’m excited to get to work and keep working to make sure @POTUS cancels student debt.', 'There’s no room in our nation for white supremacy and conspiracy theories. They’re rooted in hate, racism, islamophobia, antisemitism, and xenophobia. We must condemn these evils.', 'Families are still struggling to find baby formula on shelves. We’re the wealthiest country in the world, yet we’re struggling to \nfeed our babies.\n\nWe need to end the monopoly on baby formula so our families can feed their babies.', 'I’m an example of why @POTUS must cancel student debt.\n\nOnly 2.1% of all American PhDs are Black, and I’m one of them. I took out thousands in student loans to get here. Every student should have the opportunity to further their education without having crushing debt.', 'Chag Sameach! I hope everyone the Jewish community here in NY-16 and around the world has a wonderful Shavuot.', 'On Friday I visited Andrus @AndrusChildren in Yonkers. They’re really making a difference in students’ lives when it comes to mental health support and educational support.\n\nI’m proud to have them in our NY-16 community! https://t.co/oMZfFSyMB8', 'As an educator, I know how terrifying it is to be a teacher right now. I was always checking to make sure I was in the best place to protect my students.\n\nThere’s an easier way though, it’s called common sense gun reform.']",[]
CongBoyle,Rep. Brendan Boyle,D,4304448314,"['We need to change our gun laws. This week, the House will pass red flag laws &amp; limit hi-capacity magazines—as well as other measures— to address the gun violence plaguing our communities.  I will be voting in favor of these measures b/c our current laws are failing. https://t.co/JQH4QXUpq9', 'Today is National Gun Violence Awareness Day. Today and every day, I stand with survivors of gun violence and #WearOrange to remember and honor those we lost. https://t.co/tvxG8nqQWA', 'Special congratulations is in order for Overall PA-02 Winner Zsa Zsa Hansen of the Kensington Creative &amp; Performing Arts H.S., and to runners up Jack Knittel (Arts Academy of Benjamin Rush), Nicole Antolines (Arts Academy of Benjamin Rush), and Emily Kraus (Nazareth Acad.)', 'This week, I presented awards to the winners of the 2022 Congressional Art Competition. The winning entry will be displayed in the Capitol Building in Washington, DC for one year. Thank you to all PA-02 high school students who entered this annual competition! https://t.co/Kb39EGO9TW', 'Today we remember the servicemembers of every race, origin, religion, and creed who lost their lives in service to our country.\n\nWe are forever indebted to them for their bravery and courage, and that of their families.\n\n#MemorialDay https://t.co/m3f9bAleTX', 'Memorial Day Weekend marks the unofficial start of boating season. If you’re taking advantage of our beautiful waters this long weekend, be alert and practice safe boating. \nMore tips via @DiscoverBoating #NSBW https://t.co/Qc5eJQfS9H', 'Great to see the team @TTFWatershed getting community feedback &amp; input for the Tacony Creek Park Master Plan. This information will make the park a better place for people of all ages and abilities!\n\nhttps://t.co/SaNsFWQHud', 'RT @WaysMeansCmte: Economic well-being hit an 👏 All 👏 Time 👏 HIGH. \n\nDems fought to expand #ChildTaxCredit, deliver critical COVID relief a…', 'The Good Friday Agreement has brought peace, unity and stability between Northern Ireland and the Republic of Ireland.\n\nWe must not go backwards.\n(3/3)\nhttps://t.co/k495delFgt', 'The #GoodFridayAgreement eliminated the hard border that then existed between Northern Ireland and the rest of Ireland. \n(2/3) https://t.co/5uAloPlTTn']",[]
RepAnthonyBrown,Anthony Brown,D,823552974253342721,"['RT @RepAdams: Happy #Pride Charlotte! https://t.co/TUrVjVYNcC', 'The key to keeping Americans safe from mass shootings = #RaiseTheAge\n\nSince 2018, 6/9 deadliest mass shootings were by men younger than 21 years old. These shooters couldn’t buy handguns but could purchase a semiautomatic rifles.\n\nThis is bill is bipartisan and commonsense. https://t.co/kSTa2Qnkrz', 'RT @kylegriffin1: CBS News poll:\n\n81% of Americans support background checks on all potential gun buyers\n\n72% support federal red flag laws…', 'Raising the age to buy semiautomatic rifles to 21 – the same age as handguns – could save lives.\n\nIt could’ve saved lives in Uvalde.\n\nIt could’ve saved lives in Buffalo.\n\nIt could’ve saved lives in Indianapolis in 2021.\n\nWe CAN save lives today if we act to #RaiseTheAge. https://t.co/E8puWtsBKe', 'RT @JoaquinCastrotx: Americans want gun reform. The question is whether Republican politicians at the federal, state and local levels will…', 'Thank you, former TeamBrown member, Shanza A. for choosing to #WearOrange—And her cousin for supporting with an orange flower toy 🧡 https://t.co/hDt1fxrNRb', 'Thank you, Meredith G. for choosing to #WearOrange 🧡 https://t.co/hAx3anl0lW', 'Thank you  #TeamBrown member, Anissa C.W. for choosing to #WearOrange—And her daughter Drew for supporting with an orange toy 🧡 https://t.co/DF9pLhrtjr', 'Thank you  #TeamBrown member, Christian U. for choosing to #WearOrange 🧡 https://t.co/l27JmIBeqn', 'Thank you, Lisa Marie L.G. for choosing to #WearOrange 🧡 https://t.co/zaxM7EsL9F']",[]
RepShontelBrown,Rep. Shontel Brown,D,1456381091598700556,"['RT @OversightDems: 📢 Commonsense gun safety reforms can save lives.\n\nOn Wednesday, Chair @RepMaloney will hold an @OversightDems hearing to…', 'RT @RepShontelBrown: @POTUS proposed and Congress funded ARPA-H, a new science agency to drive breakthroughs in cancer, Alzheimer’s &amp; more.…', 'Over 200 mass shootings in the US this year alone. \n\nEnough is enough.\n\nThis week, the House will consider bills to institute red flag laws, raise the purchase age for semi-automatic rifles, strengthen safe-storage requirements, and ban bump stocks and high capacity magazines.', 'RT @CleFoodBank: On Wednesday, we were grateful to host @USDANutrition, @RepShontelBrown, &amp; community partners at our Euclid Neighborhood F…', ""Gun Violence Awareness Day—a time to remember the countless lives cut tragically short by guns, from Buffalo and Uvalde to the daily atrocities that occur across America.\n\nIt's long past time to make our schools, our supermarkets, our hospitals, and our communities safer."", 'RT @WhiteHouse: In May, our economy added 390,000 jobs – on top of the over eight million jobs already created under President Biden.\n\nThe…', "".@POTUS is right: we should ban assault weapons. \n\nIf we can't do that, let's strengthen background checks. \n\nOr raise the gun purchasing age to 21. \n\nOr enact safe storage laws. \n\nOr pass red flag laws. \n\nBut we must finally do something."", ""Ford is investing $1.5 billion to assemble new EVs in Northeast Ohio. The investment will support 1,800 new jobs. \n\nI've said it before, and I'll say it again: Northeast Ohio stands ready to lead the American manufacturing comeback. https://t.co/Lnmm3SbzTV"", 'RT @TomMihaljevicMD: We were privileged to host @USDANutrition for a conversation on nutrition equity and a tour of our community Farmers M…', 'RT @CleFoodBank: Yesterday, we had the honor to host Dr. Sara Bleich, Director of Nutrition Security and Health Equity at @USDANutrition, @…']",[]
RepBrownley,Congresswoman Julia Brownley,D,1243902714,"['Enough is enough. It’s time for Congress to act to save lives.', 'Sean Adler\nAlaina Housley\nMark Meza\nJustin Meek\nTelemachus Orfanos \nNoel Sparks\nSgt. Ron Helus\nBlake Dingman\nKristina Morisette\nCody Coffman\nJake Dunham\nDaniel Manrique https://t.co/LvAKk9lpnb', 'At just 15 years old, Hadiya’s life was stolen in a tragic act of gun violence. Today, I #WearOrange in honor of the victims of gun violence including:', 'In 2013, Hadiya Pendleton marched in President Obama’s second inaugural parade. One week later, Hadiya was shot and killed on a playground.\n \nIn honor of Hadiya’s life, her friends started wearing orange, the color hunters wear in the woods to protect themselves and others.', 'It’s time to pass common-sense gun safety legislation to build better, safer communities for our nation’s children. It’s time to take action to #EndGunViolence. https://t.co/0POWQigmNK', 'On November 7, 2018, our community was forever changed by the loss of 12 innocent lives in the tragedy that unfolded at Borderline Bar &amp; Grill in Thousand Oaks. Over three years later and so many more lives cut short by gun violence, our laws remain the same.', 'As we mark Gun Violence Awareness Day, I am taking a moment to remember those we have lost to the epidemic of gun violence in America.', 'Our nation’s collective mourning continues as we learn more of the lives lost in Tulsa. No one should live in fear of being a victim of gun violence while at work, at school, at home, or anywhere in America. Enough is enough.', 'As a member of the @LGBTEqCaucus, I am committed to supporting the LGBTQ+ community and working to ensure full equality for LGBTQ+ people throughout our country.', 'Everyone deserves to be able to live their lives openly as their true selves. And all people, especially our youth, should be able to live their lives free of harassment, discrimination, and violence.']",[]
RepCori,Congresswoman Cori Bush,D,1002630999052865536,"['https://t.co/xwqZ6RFAnp', 'The case for cancelling student debt is one of justice. Student loans are a crisis looming over millions of Americans, particularly Black and brown Americans. The time for relief is now.\nCancel it. All of it. https://t.co/nScKj4RPMP', 'Proud to see @POTUS invoke the Defense Production Act to invest in renewable energy.\nNow Congress must pass my Energy Security and Independence Act with @SenSanders &amp; @RepJasonCrow to fund this effort, lower energy prices, create jobs, and fight the climate crisis. https://t.co/wRDcp5JhHp', 'Senate inaction is costing lives. The House passed H.R. 8, the Bipartisan Background Checks Act, 452 days ago.\nThe longer the Senate waits, the more preventable deaths will occur. Our communities cannot afford to stall any longer. https://t.co/3MCEppPoE8', 'RT @BerniceKing: Please stop using out of context quotes from my father to excuse not working to eradicate racism.\n\nHis “content of their c…', 'St. Louis, did you know your zip code can play a significant role in your air quality, water quality, and overall quality of life?\n\nMy + @SenMarkey’s Environmental Justice Mapping and Data Collection Act would help direct funds to areas that need it most.\nhttps://t.co/ngp04z8XNh', 'Already in 2022, there have been more shootings than we’ve had days in the year.\n\nGun violence is an epidemic in America.\n\nThis #GunViolenceAwarenessDay, I’m looking at the United States Senate to step up and save lives.', 'Medicare for All.\nGreen New Deal.\nGuaranteed housing.\n\nOur communities deserve it all.', 'RT @MachinistsUnion: @RepCori and @RepCleaver are trying to help us save 1,000 American #Machinists jobs at @GKNAero – we want to save this…', 'RT @Teamsters: Thank you @SenWarren, @RepCori as well as @AOC and @SenSanders for taking #Amazon to task for its censorship against union o…']",[]
RepCheri,Rep. Cheri Bustos,D,1092979962,"['Thank you to @SecArmy for visiting @Arsenal_Island today!\n\nAs we provide military support to Ukraine, the Arsenal is playing a key role. It was great to highlight the important work these men and women are doing each day in our community. https://t.co/TO48DGtYlL', '#OnThisDay in 1944, Allied forces landed on the beaches of Normandy to fight for freedom and democracy. \n\nToday, we remember and honor the heroes whose bravery, courage and sacrifice paved the way to victory in #WWII. https://t.co/mTRME5jKBQ', 'Today, @RepCindyAxne and I sent a letter urging @CommerceGov to prioritize rural communities when federal funds are available through our bipartisan innovation legislation. \n\nBy investing in rural America, we can boost American competitiveness while creating more jobs at home. https://t.co/GcmYEmPOA2', 'RT @MilkenInstitute: “The work that’s most essential we undervalue. The work that’s most essential we underpay. The work that’s most essent…', 'Congratulations to @KnoxCollege1837 graduates! May your graduation be the beginning of many more wonderful achievements in your life. https://t.co/jLubj0HnS9', ""As a proud member of the Rural Broadband Task Force, I've been working hard to make sure Illinoisans have access to broadband internet — especially in our rural communities.\n\nI'm thrilled that this expansion will create 25,000 NEW jobs in the state &amp; boost current workers' wages! https://t.co/Rtfs27f30i"", 'It was great to read about Pekin native Scott Altman reflecting on his experience flying stunts for the first “Top Gun” movie -- He can “be my wingman anytime!” https://t.co/bMSfnTunno', 'Below is my statement on the historic @EPA biofuel announcement ⬇️ https://t.co/j81PgJzq24', 'This rhetoric is beyond absurd - it\'s dangerous. Claiming members of the media are ""terrorists"" for calling out lies is beyond shameful. \n\nAnd, as a former journalist, I would suggest they might want to consider grammar lessons, too. https://t.co/6ejwqnGBTx', 'This morning, @SenatorDurbin, @SenDuckworth, and I sent a letter to @TheJusticeDept urging an investigation into reports of violence and abuse at USP Thomson.\n\nThese allegations are deeply alarming and need to be addressed immediately. https://t.co/mN9jioWo86']",[]
